date,store_id,segment,treated,period,baseline_sales,observed_sales
2025-10-06,104,suburban,1,pre,46.0659427467813,46.005899804389585
2025-10-07,104,suburban,1,pre,46.0659427467813,51.92668323214127
2025-10-08,104,suburban,1,pre,46.0659427467813,52.653989288499545
2025-10-09,104,suburban,1,pre,46.0659427467813,39.77502282880514
2025-10-10,104,suburban,1,pre,48.42779413700392,49.22851452885146
2025-10-11,104,suburban,1,pre,50.91074023748052,55.78639312537104
2025-10-12,104,suburban,1,pre,49.90264003784325,66.76896470496017
2025-10-13,104,suburban,1,pre,46.0659427467813,53.03622739978625
2025-10-14,104,suburban,1,pre,46.0659427467813,53.94069732418659
2025-10-15,104,suburban,1,pre,46.0659427467813,46.84476362591189
2025-10-16,104,suburban,1,pre,46.0659427467813,61.07885516497141
2025-10-17,104,suburban,1,pre,48.42779413700392,52.56373677793906
2025-10-18,104,suburban,1,pre,50.91074023748052,42.85645716087289
2025-10-19,104,suburban,1,pre,49.90264003784325,66.07218800448288
2025-10-20,104,suburban,1,pre,46.0659427467813,52.966231153283076
2025-10-21,104,suburban,1,pre,46.0659427467813,42.15971329059515
2025-10-01,105,urban,1,pre,32.928057966278715,29.916989405360482
2025-10-02,105,urban,1,pre,32.928057966278715,34.94027687848328
2025-10-03,105,urban,1,pre,34.61631559974309,37.97629233465212
2025-10-04,105,urban,1,pre,36.391132053040394,37.855776096622556
2025-10-05,105,urban,1,pre,35.670539358521125,37.962045377547966
2025-10-06,105,urban,1,pre,32.928057966278715,46.261801314204845
2025-10-07,105,urban,1,pre,32.928057966278715,40.798028146185004
2025-10-08,105,urban,1,pre,32.928057966278715,34.20775040070683
2025-10-09,105,urban,1,pre,32.928057966278715,39.74910146530146
2025-10-10,105,urban,1,pre,34.61631559974309,28.15768556978903
2025-10-11,105,urban,1,pre,36.391132053040394,39.40570213355336
2025-10-12,105,urban,1,pre,35.670539358521125,51.22288423945711
2025-10-13,105,urban,1,pre,32.928057966278715,31.522952805086817
2025-10-14,105,urban,1,pre,32.928057966278715,27.793393103975202
2025-10-15,105,urban,1,pre,32.928057966278715,28.90190015677126
2025-10-16,105,urban,1,pre,32.928057966278715,26.480232535341358
2025-10-17,105,urban,1,pre,34.61631559974309,29.588114348777843
2025-10-18,105,urban,1,pre,36.391132053040394,33.79198013852295
2025-10-19,105,urban,1,pre,35.670539358521125,26.929213908227933
2025-10-20,105,urban,1,pre,32.928057966278715,33.0310750591765
2025-10-21,105,urban,1,pre,32.928057966278715,39.44000098867192
2025-10-01,106,urban,0,pre,36.52399483757356,30.460117390455203
2025-10-02,106,urban,0,pre,36.52399483757356,49.49275138272098
2025-10-03,106,urban,0,pre,38.39662009692819,42.526518885502234
2025-10-04,106,urban,0,pre,40.36525690643139,49.60469837442208
2025-10-05,106,urban,0,pre,39.56597126737039,34.68830250922981
2025-10-06,106,urban,0,pre,36.52399483757356,43.331267294170054
2025-10-07,106,urban,0,pre,36.52399483757356,29.358515994770404
2025-10-08,106,urban,0,pre,36.52399483757356,43.6419540951448
2025-10-09,106,urban,0,pre,36.52399483757356,37.80106607875045
2025-10-10,106,urban,0,pre,38.39662009692819,42.88918436342937
2025-10-11,106,urban,0,pre,40.36525690643139,31.90780071081105
2025-10-12,106,urban,0,pre,39.56597126737039,33.08087990000177
2025-10-13,106,urban,0,pre,36.52399483757356,41.15786673641506
2025-10-14,106,urban,0,pre,36.52399483757356,30.21383211469275
2025-10-15,106,urban,0,pre,36.52399483757356,40.06930964722787
2025-10-16,106,urban,0,pre,36.52399483757356,27.786266174259946
2025-10-17,106,urban,0,pre,38.39662009692819,45.49508417198608
2025-10-18,106,urban,0,pre,40.36525690643139,31.54656708834955
2025-10-19,106,urban,0,pre,39.56597126737039,44.18694683295526
2025-10-20,106,urban,0,pre,36.52399483757356,41.39233108335756
2025-10-21,106,urban,0,pre,36.52399483757356,31.77294284662408
2025-10-01,107,suburban,1,pre,33.745243600809275,37.911132044729165
2025-10-02,107,suburban,1,pre,33.745243600809275,35.54956534908883
2025-10-03,107,suburban,1,pre,35.475399237698774,31.851074120626034
2025-10-04,107,suburban,1,pre,37.29426185099277,30.48176208165261
2025-10-05,107,suburban,1,pre,36.55578598829784,24.68792699979564
2025-10-06,107,suburban,1,pre,33.745243600809275,36.18951682781469
2025-10-07,107,suburban,1,pre,33.745243600809275,24.6771798228222
2025-10-08,107,suburban,1,pre,33.745243600809275,34.39490066569178
2025-10-09,107,suburban,1,pre,33.745243600809275,32.01324853457998
2025-10-10,107,suburban,1,pre,35.475399237698774,40.636555046805256
2025-10-11,107,suburban,1,pre,37.29426185099277,35.10804748053678
2025-10-12,107,suburban,1,pre,36.55578598829784,34.22477920143093
2025-10-13,107,suburban,1,pre,33.745243600809275,39.06448014399811
2025-10-14,107,suburban,1,pre,33.745243600809275,36.08405517475016
2025-10-15,107,suburban,1,pre,33.745243600809275,35.94790001728224
2025-10-16,107,suburban,1,pre,33.745243600809275,37.06573637372431
2025-10-17,107,suburban,1,pre,35.475399237698774,26.0945127405402
2025-10-18,107,suburban,1,pre,37.29426185099277,43.38862079386896
2025-10-19,107,suburban,1,pre,36.55578598829784,41.31944596828817
2025-10-20,107,suburban,1,pre,33.745243600809275,27.53623713708928
2025-10-21,107,suburban,1,pre,33.745243600809275,32.137493884674114
2025-10-01,108,urban,0,pre,33.20361683373396,32.94361136037562
2025-10-02,108,urban,0,pre,33.20361683373396,32.32236656449555
2025-10-03,108,urban,0,pre,34.906002672448906,37.31632147793885
2025-10-04,108,urban,0,pre,36.69567169956979,48.85868574722271
2025-10-05,108,urban,0,pre,35.96904871601856,44.657048513064254
2025-10-06,108,urban,0,pre,33.20361683373396,25.53921137460324
2025-10-07,108,urban,0,pre,33.20361683373396,37.60258540582518
2025-10-08,108,urban,0,pre,33.20361683373396,43.312681814168386
2025-10-09,108,urban,0,pre,33.20361683373396,35.87427679677895
2025-10-10,108,urban,0,pre,34.906002672448906,43.417166127742696
2025-10-11,108,urban,0,pre,36.69567169956979,54.87801977250449
2025-10-12,108,urban,0,pre,35.96904871601856,44.14151487357351
2025-10-13,108,urban,0,pre,33.20361683373396,34.90117617368732
2025-10-14,108,urban,0,pre,33.20361683373396,40.92235560703558
2025-10-15,108,urban,0,pre,33.20361683373396,34.17985301592123
2025-10-16,108,urban,0,pre,33.20361683373396,33.36273035852526
2025-10-17,108,urban,0,pre,34.906002672448906,32.53693688813838
2025-10-18,108,urban,0,pre,36.69567169956979,50.166199467154506
2025-10-19,108,urban,0,pre,35.96904871601856,30.5380387165354
2025-10-20,108,urban,0,pre,33.20361683373396,45.11128133523529
2025-10-21,108,urban,0,pre,33.20361683373396,36.69467449899643
2025-10-01,109,urban,0,pre,47.57942996553624,35.964749899380195
2025-10-02,109,urban,0,pre,47.57942996553624,51.209772493888124
2025-10-03,109,urban,0,pre,50.01887950481553,32.864571476367416
2025-10-04,109,urban,0,pre,52.58340229652767,59.59085529321883
2025-10-05,109,urban,0,pre,51.54218116901181,61.525198392354284
2025-10-06,109,urban,0,pre,47.57942996553624,42.263732607626146
2025-10-07,109,urban,0,pre,47.57942996553624,48.76974121362613
2025-10-08,109,urban,0,pre,47.57942996553624,70.33236036261073
2025-10-09,109,urban,0,pre,47.57942996553624,43.002195967571225
2025-10-10,109,urban,0,pre,50.01887950481553,40.472349268970326
2025-10-11,109,urban,0,pre,52.58340229652767,70.72033849631852
2025-10-12,109,urban,0,pre,51.54218116901181,76.31869762720844
2025-10-13,109,urban,0,pre,47.57942996553624,47.61461055749897
2025-10-14,109,urban,0,pre,47.57942996553624,58.24703159104493
2025-10-15,109,urban,0,pre,47.57942996553624,62.22119562428408
2025-10-16,109,urban,0,pre,47.57942996553624,41.01359830732395
2025-10-17,109,urban,0,pre,50.01887950481553,45.392157924271274
2025-10-18,109,urban,0,pre,52.58340229652767,67.26065380899031
2025-10-19,109,urban,0,pre,51.54218116901181,72.19735277042022
2025-10-20,109,urban,0,pre,47.57942996553624,53.24887599491952
2025-10-21,109,urban,0,pre,47.57942996553624,39.9024471284352
2025-10-01,110,urban,0,pre,42.06659136959906,62.593791372295286
2025-10-02,110,urban,0,pre,42.06659136959906,37.82838292629364
2025-10-03,110,urban,0,pre,44.223391629920584,41.35636399778093
2025-10-04,110,urban,0,pre,46.49077340425291,49.78538357245647
2025-10-05,110,urban,0,pre,45.57019441185369,62.183267707264285
2025-10-06,110,urban,0,pre,42.06659136959906,49.90140041545781
2025-10-07,110,urban,0,pre,42.06659136959906,45.705880764762895
2025-10-08,110,urban,0,pre,42.06659136959906,46.15067455945176
2025-10-09,110,urban,0,pre,42.06659136959906,42.43429184207043
2025-10-10,110,urban,0,pre,44.223391629920584,49.446030131692574
2025-10-11,110,urban,0,pre,46.49077340425291,28.031863798404995
2025-10-12,110,urban,0,pre,45.57019441185369,42.94552189052777
2025-10-13,110,urban,0,pre,42.06659136959906,44.14670350547205
2025-10-14,110,urban,0,pre,42.06659136959906,33.41654226496199
2025-10-15,110,urban,0,pre,42.06659136959906,45.44571492286105
2025-10-16,110,urban,0,pre,42.06659136959906,40.38101009448278
2025-10-17,110,urban,0,pre,44.223391629920584,62.82474415982544
2025-10-18,110,urban,0,pre,46.49077340425291,63.67918967703502
2025-10-19,110,urban,0,pre,45.57019441185369,41.51657552222047
2025-10-20,110,urban,0,pre,42.06659136959906,40.81649664306742
2025-10-21,110,urban,0,pre,42.06659136959906,41.44902497434208
2025-10-01,111,urban,0,pre,32.355130477482355,29.560550112961998
2025-10-02,111,urban,0,pre,32.355130477482355,33.64207776763924
2025-10-03,111,urban,0,pre,34.01401349045218,29.227679472262665
2025-10-04,111,urban,0,pre,35.757949254256545,28.52125315786409
2025-10-05,111,urban,0,pre,35.04989441919255,39.69855725960431
2025-10-06,111,urban,0,pre,32.355130477482355,36.69639487803148
2025-10-07,111,urban,0,pre,32.355130477482355,27.54743559052295
2025-10-08,111,urban,0,pre,32.355130477482355,38.70015817889596
2025-10-09,111,urban,0,pre,32.355130477482355,28.515763948277616
2025-10-10,111,urban,0,pre,34.01401349045218,35.780592904982754
2025-10-11,111,urban,0,pre,35.757949254256545,42.133426476023885
2025-10-12,111,urban,0,pre,35.04989441919255,34.815061269217175
2025-10-13,111,urban,0,pre,32.355130477482355,35.43573533174669
2025-10-14,111,urban,0,pre,32.355130477482355,29.180091313486948
2025-10-15,111,urban,0,pre,32.355130477482355,31.108443717302627
2025-10-16,111,urban,0,pre,32.355130477482355,31.050059200895607
2025-10-17,111,urban,0,pre,34.01401349045218,29.29617413431951
2025-10-18,111,urban,0,pre,35.757949254256545,34.515819962101055
2025-10-19,111,urban,0,pre,35.04989441919255,25.71434330347795
2025-10-20,111,urban,0,pre,32.355130477482355,29.327975383819425
2025-10-21,111,urban,0,pre,32.355130477482355,30.56322541797595
2025-10-01,112,suburban,0,pre,65.87690954755939,62.58665292932643
2025-10-02,112,suburban,0,pre,65.87690954755939,62.770706315680314
2025-10-03,112,suburban,0,pre,69.25449092592692,68.40426345562648
2025-10-04,112,suburban,0,pre,72.80524460466258,80.13208194129719
2025-10-05,112,suburban,0,pre,71.3636041712641,85.00341300694899
2025-10-06,112,suburban,0,pre,65.87690954755939,57.84892948820922
2025-10-07,112,suburban,0,pre,65.87690954755939,51.787449010015386
2025-10-08,112,suburban,0,pre,65.87690954755939,53.483816426090264
2025-10-09,112,suburban,0,pre,65.87690954755939,59.760649524038634
2025-10-10,112,suburban,0,pre,69.25449092592692,64.54765126347488
2025-10-11,112,suburban,0,pre,72.80524460466258,62.41394828728296
2025-10-12,112,suburban,0,pre,71.3636041712641,55.06777289067226
2025-10-13,112,suburban,0,pre,65.87690954755939,60.13330383345336
2025-10-14,112,suburban,0,pre,65.87690954755939,68.3111714691417
2025-10-15,112,suburban,0,pre,65.87690954755939,74.20220650888831
2025-10-16,112,suburban,0,pre,65.87690954755939,58.92723532908445
2025-10-17,112,suburban,0,pre,69.25449092592692,63.763978427401796
2025-10-18,112,suburban,0,pre,72.80524460466258,60.48820165856943
2025-10-19,112,suburban,0,pre,71.3636041712641,70.91628946335955
2025-10-20,112,suburban,0,pre,65.87690954755939,55.595500239792464
2025-10-21,112,suburban,0,pre,65.87690954755939,73.8778871507084
2025-10-01,113,suburban,1,pre,46.012755824140974,32.19288161281967
2025-10-02,113,suburban,1,pre,46.012755824140974,42.81946222362215
2025-10-03,113,suburban,1,pre,48.37188026252696,51.37440680687618
2025-10-04,113,suburban,1,pre,50.85195959735648,52.75642478637898
2025-10-05,113,suburban,1,pre,49.84502333237755,85.41531278776526
2025-10-06,113,suburban,1,pre,46.012755824140974,49.34708338311089
2025-10-07,113,suburban,1,pre,46.012755824140974,37.64152160846944
2025-10-08,113,suburban,1,pre,46.012755824140974,45.142574758186235
2025-10-09,113,suburban,1,pre,46.012755824140974,32.2548813629646
2025-10-10,113,suburban,1,pre,48.37188026252696,47.59837912747837
2025-10-11,113,suburban,1,pre,50.85195959735648,43.04764162628667
2025-10-12,113,suburban,1,pre,49.84502333237755,59.85929433022463
2025-10-13,113,suburban,1,pre,46.012755824140974,41.2235874581685
2025-10-14,113,suburban,1,pre,46.012755824140974,44.95066142148551
2025-10-15,113,suburban,1,pre,46.012755824140974,40.52046237278625
2025-10-16,113,suburban,1,pre,46.012755824140974,65.14978014342363
2025-10-17,113,suburban,1,pre,48.37188026252696,45.36178930268107
2025-10-18,113,suburban,1,pre,50.85195959735648,73.36375901288103
2025-10-19,113,suburban,1,pre,49.84502333237755,58.65946897967759
2025-10-20,113,suburban,1,pre,46.012755824140974,50.669897877376734
2025-10-21,113,suburban,1,pre,46.012755824140974,49.53429648969256
2025-10-01,114,suburban,1,pre,60.02879093307096,64.94779255215475
2025-10-02,114,suburban,1,pre,60.02879093307096,40.82480164365862
2025-10-03,114,suburban,1,pre,63.10653285833663,59.68302354239274
2025-10-04,114,suburban,1,pre,66.34207398647312,78.55946785259364
2025-10-05,114,suburban,1,pre,65.02841290595958,64.3955711202745
2025-10-06,114,suburban,1,pre,60.02879093307096,45.321717229786294
2025-10-07,114,suburban,1,pre,60.02879093307096,59.40292133602709
2025-10-08,114,suburban,1,pre,60.02879093307096,84.40658325967422
2025-10-09,114,suburban,1,pre,60.02879093307096,77.03059180512409
2025-10-10,114,suburban,1,pre,63.10653285833663,62.328793509936546
2025-10-11,114,suburban,1,pre,66.34207398647312,80.24738304342068
2025-10-12,114,suburban,1,pre,65.02841290595958,60.43224934126914
2025-10-13,114,suburban,1,pre,60.02879093307096,42.6936406679609
2025-10-14,114,suburban,1,pre,60.02879093307096,49.89551397372508
2025-10-15,114,suburban,1,pre,60.02879093307096,82.0560089205123
2025-10-16,114,suburban,1,pre,60.02879093307096,56.82780210480558
2025-10-17,114,suburban,1,pre,63.10653285833663,60.10827385131776
2025-10-18,114,suburban,1,pre,66.34207398647312,62.48063425204146
2025-10-19,114,suburban,1,pre,65.02841290595958,95.16874831776413
2025-10-20,114,suburban,1,pre,60.02879093307096,83.09762148160098
2025-10-21,114,suburban,1,pre,60.02879093307096,93.55788566047855
2025-10-01,115,suburban,0,pre,45.46212766544183,44.03877862998695
2025-10-02,115,suburban,0,pre,45.46212766544183,48.23112300140994
2025-10-03,115,suburban,0,pre,47.7930207944358,35.288287515999585
2025-10-04,115,suburban,0,pre,50.24342136968865,67.5093769208428
2025-10-05,115,suburban,0,pre,49.24853496896109,38.99072159867922
2025-10-06,115,suburban,0,pre,45.46212766544183,47.47649436592677
2025-10-07,115,suburban,0,pre,45.46212766544183,36.503900388051996
2025-10-08,115,suburban,0,pre,45.46212766544183,40.41117093366549
2025-10-09,115,suburban,0,pre,45.46212766544183,38.45263153848925
2025-10-10,115,suburban,0,pre,47.7930207944358,42.32189516027391
2025-10-11,115,suburban,0,pre,50.24342136968865,45.10779545159294
2025-10-12,115,suburban,0,pre,49.24853496896109,44.13379702407965
2025-10-13,115,suburban,0,pre,45.46212766544183,53.70716412194602
2025-10-14,115,suburban,0,pre,45.46212766544183,36.4487462613136
2025-10-15,115,suburban,0,pre,45.46212766544183,47.5122658323669
2025-10-16,115,suburban,0,pre,45.46212766544183,58.001649558955556
2025-10-17,115,suburban,0,pre,47.7930207944358,43.13092889175949
2025-10-18,115,suburban,0,pre,50.24342136968865,43.52327455298609
2025-10-19,115,suburban,0,pre,49.24853496896109,47.02948264272389
2025-10-20,115,suburban,0,pre,45.46212766544183,57.559814657415096
2025-10-21,115,suburban,0,pre,45.46212766544183,47.26174273444377
2025-10-01,116,suburban,1,pre,74.82761349446187,67.28545707565418
2025-10-02,116,suburban,1,pre,74.82761349446187,82.43106031487005
2025-10-03,116,suburban,1,pre,78.66410727752428,63.10049102756191
2025-10-04,116,suburban,1,pre,82.69730230308411,94.77056670989751
2025-10-05,116,suburban,1,pre,81.05978600353076,87.9623113618223
2025-10-06,116,suburban,1,pre,74.82761349446187,70.36002583080452
2025-10-07,116,suburban,1,pre,74.82761349446187,63.2737038312198
2025-10-08,116,suburban,1,pre,74.82761349446187,62.66799036370311
2025-10-09,116,suburban,1,pre,74.82761349446187,83.2751719139148
2025-10-10,116,suburban,1,pre,78.66410727752428,100.58298233922861
2025-10-11,116,suburban,1,pre,82.69730230308411,72.80068990062959
2025-10-12,116,suburban,1,pre,81.05978600353076,88.8424274000034
2025-10-13,116,suburban,1,pre,74.82761349446187,49.29297507560614
2025-10-14,116,suburban,1,pre,74.82761349446187,66.57062639179394
2025-10-15,116,suburban,1,pre,74.82761349446187,74.36424100506781
2025-10-16,116,suburban,1,pre,74.82761349446187,62.38034849585568
2025-10-17,116,suburban,1,pre,78.66410727752428,65.22779659746695
2025-10-18,116,suburban,1,pre,82.69730230308411,72.3583653626206
2025-10-19,116,suburban,1,pre,81.05978600353076,85.93795022988007
2025-10-20,116,suburban,1,pre,74.82761349446187,72.07600430111052
2025-10-21,116,suburban,1,pre,74.82761349446187,47.82462788608347
2025-10-01,117,urban,1,pre,33.44675394795634,21.88528973263753
2025-10-02,117,urban,1,pre,33.44675394795634,29.623907003537532
2025-10-03,117,urban,1,pre,35.16160569308717,38.5321152981695
2025-10-04,117,urban,1,pre,36.964379767313204,21.337237193715385
2025-10-05,117,urban,1,pre,36.23243600752747,32.78623309998288
2025-10-06,117,urban,1,pre,33.44675394795634,30.105418394094965
2025-10-07,117,urban,1,pre,33.44675394795634,44.15129664019054
2025-10-08,117,urban,1,pre,33.44675394795634,30.9678750237115
2025-10-09,117,urban,1,pre,33.44675394795634,36.10937536052447
2025-10-10,117,urban,1,pre,35.16160569308717,36.16913634320472
2025-10-11,117,urban,1,pre,36.964379767313204,24.139305461634724
2025-10-12,117,urban,1,pre,36.23243600752747,42.249654796683465
2025-10-13,117,urban,1,pre,33.44675394795634,34.91910291918886
2025-10-14,117,urban,1,pre,33.44675394795634,37.025559367995754
2025-10-15,117,urban,1,pre,33.44675394795634,73.34704967654285
2025-10-16,117,urban,1,pre,33.44675394795634,22.04602143996404
2025-10-17,117,urban,1,pre,35.16160569308717,49.64482075295149
2025-10-18,117,urban,1,pre,36.964379767313204,34.8992464076307
2025-10-19,117,urban,1,pre,36.23243600752747,38.375549339140306
2025-10-20,117,urban,1,pre,33.44675394795634,33.14368798767772
2025-10-21,117,urban,1,pre,33.44675394795634,30.725946892080827
2025-10-01,118,suburban,0,pre,42.00375264070484,37.479434800699096
2025-10-02,118,suburban,0,pre,42.00375264070484,44.8651224477356
2025-10-03,118,suburban,0,pre,44.15733109050109,32.60038908896933
2025-10-04,118,suburban,0,pre,46.421325868550184,53.94013369978736
2025-10-05,118,suburban,0,pre,45.50212202949345,41.86792756467728
2025-10-06,118,suburban,0,pre,42.00375264070484,33.50668915182139
2025-10-07,118,suburban,0,pre,42.00375264070484,38.388440716949916
2025-10-08,118,suburban,0,pre,42.00375264070484,54.01105815527104
2025-10-09,118,suburban,0,pre,42.00375264070484,37.7389208603794
2025-10-10,118,suburban,0,pre,44.15733109050109,47.439237732266726
2025-10-11,118,suburban,0,pre,46.421325868550184,40.107674808680784
2025-10-12,118,suburban,0,pre,45.50212202949345,52.94974906088336
2025-10-13,118,suburban,0,pre,42.00375264070484,48.17597778599824
2025-10-14,118,suburban,0,pre,42.00375264070484,60.7933695480607
2025-10-15,118,suburban,0,pre,42.00375264070484,40.55447669212277
2025-10-16,118,suburban,0,pre,42.00375264070484,48.01386982383745
2025-10-17,118,suburban,0,pre,44.15733109050109,45.03196049012463
2025-10-18,118,suburban,0,pre,46.421325868550184,60.15552664533508
2025-10-19,118,suburban,0,pre,45.50212202949345,39.40893177299117
2025-10-20,118,suburban,0,pre,42.00375264070484,48.75267293885207
2025-10-21,118,suburban,0,pre,42.00375264070484,40.399584637202786
2025-10-01,119,suburban,1,pre,56.9909645007484,56.26401143910094
2025-10-02,119,suburban,1,pre,56.9909645007484,58.04643157210025
2025-10-03,119,suburban,1,pre,59.91295373422882,63.012985047843074
2025-10-04,119,suburban,1,pre,62.98475655930873,61.53751132473964
2025-10-05,119,suburban,1,pre,61.73757481798339,64.44649691465021
2025-10-06,119,suburban,1,pre,56.9909645007484,78.14111425497164
2025-10-07,119,suburban,1,pre,56.9909645007484,69.40664934853498
2025-10-08,119,suburban,1,pre,56.9909645007484,67.81094795938375
2025-10-09,119,suburban,1,pre,56.9909645007484,52.0281455398095
2025-10-10,119,suburban,1,pre,59.91295373422882,50.15130680992785
2025-10-11,119,suburban,1,pre,62.98475655930873,76.245076993701
2025-10-12,119,suburban,1,pre,61.73757481798339,73.56005123517775
2025-10-13,119,suburban,1,pre,56.9909645007484,76.5104148111853
2025-10-14,119,suburban,1,pre,56.9909645007484,50.5062258350441
2025-10-15,119,suburban,1,pre,56.9909645007484,54.433676011743835
2025-10-16,119,suburban,1,pre,56.9909645007484,41.05841895941009
2025-10-17,119,suburban,1,pre,59.91295373422882,55.38996922983335
2025-10-18,119,suburban,1,pre,62.98475655930873,76.87700751903607
2025-10-19,119,suburban,1,pre,61.73757481798339,56.23805493895968
2025-10-20,119,suburban,1,pre,56.9909645007484,64.77946770723115
2025-10-21,119,suburban,1,pre,56.9909645007484,54.8604186398795
2025-10-22,0,urban,0,post,36.38418869156667,38.82039330961689
2025-10-23,0,urban,0,post,36.38418869156667,28.921811270475075
2025-10-24,0,urban,0,post,38.24964593653542,38.90707822546582
2025-10-25,0,urban,0,post,40.21074721969634,22.107283171159622
2025-10-26,0,urban,0,post,39.41452107741965,37.96843178756409
2025-10-27,0,urban,0,post,36.38418869156667,26.25981056237886
2025-10-28,0,urban,0,post,36.38418869156667,46.30885553127344
2025-10-29,0,urban,0,post,36.38418869156667,42.50474744250609
2025-10-30,0,urban,0,post,36.38418869156667,39.943601635019945
2025-10-31,0,urban,0,post,38.24964593653542,51.84899486767244
2025-11-01,0,urban,0,post,40.21074721969634,33.25985118640502
2025-11-02,0,urban,0,post,39.41452107741965,55.90237932739971
2025-11-03,0,urban,0,post,36.38418869156667,43.841138709724945
2025-11-04,0,urban,0,post,36.38418869156667,34.70289962787984
2025-10-22,1,suburban,0,post,46.03177163664317,57.769206561685884
2025-10-23,1,suburban,0,post,46.03177163664317,36.89489310923514
2025-10-24,1,suburban,0,post,48.391871036584625,41.0351498781485
2025-10-25,1,suburban,0,post,50.872975320317494,45.042833886495195
2025-10-26,1,suburban,0,post,49.86562291614251,44.85954131433272
2025-10-27,1,suburban,0,post,46.03177163664317,37.26372440143721
2025-10-28,1,suburban,0,post,46.03177163664317,58.78862943483514
2025-10-29,1,suburban,0,post,46.03177163664317,43.70930313169277
2025-10-30,1,suburban,0,post,46.03177163664317,49.394191657544674
2025-10-31,1,suburban,0,post,48.391871036584625,43.174997776993415
2025-11-01,1,suburban,0,post,50.872975320317494,35.346917380217455
2025-11-02,1,suburban,0,post,49.86562291614251,52.63300095025075
2025-11-03,1,suburban,0,post,46.03177163664317,31.40229095940231
2025-11-04,1,suburban,0,post,46.03177163664317,45.4042192890006
2025-10-22,2,suburban,1,post,61.52331594044436,53.34506539799735
2025-10-23,2,suburban,1,post,61.52331594044436,104.36555480600276
2025-10-24,2,suburban,1,post,64.67768380139945,88.47473497857108
2025-10-25,2,suburban,1,post,67.993779560959,79.16982625564545
2025-10-26,2,suburban,1,post,66.64741251876401,97.82555308337149
2025-10-27,2,suburban,1,post,61.52331594044436,59.215379136318816
2025-10-28,2,suburban,1,post,61.52331594044436,78.18989053025362
2025-10-29,2,suburban,1,post,61.52331594044436,72.99614073428376
2025-10-30,2,suburban,1,post,61.52331594044436,73.93959696242186
2025-10-31,2,suburban,1,post,64.67768380139945,95.09868922894995
2025-11-01,2,suburban,1,post,67.993779560959,89.74236076394433
2025-11-02,2,suburban,1,post,66.64741251876401,80.4945289626898
2025-11-03,2,suburban,1,post,61.52331594044436,50.373588453892246
2025-11-04,2,suburban,1,post,61.52331594044436,57.88366539798269
2025-10-22,3,suburban,1,post,38.555823524553404,42.88806698909539
2025-10-23,3,suburban,1,post,38.555823524553404,44.78216198053209
2025-10-24,3,suburban,1,post,40.532622868337754,36.858810105459675
2025-10-25,3,suburban,1,post,42.61077488179335,78.68643288737854
2025-10-26,3,suburban,1,post,41.76702500770665,64.48381268936768
2025-10-27,3,suburban,1,post,38.555823524553404,49.578589601385154
2025-10-28,3,suburban,1,post,38.555823524553404,44.59147902198096
2025-10-29,3,suburban,1,post,38.555823524553404,42.12720035340961
2025-10-30,3,suburban,1,post,38.555823524553404,36.333919381354434
2025-10-31,3,suburban,1,post,40.532622868337754,46.92879809561431
2025-11-01,3,suburban,1,post,42.61077488179335,51.146083636808946
2025-11-02,3,suburban,1,post,41.76702500770665,37.14329610497041
2025-11-03,3,suburban,1,post,38.555823524553404,46.99168629139123
2025-11-04,3,suburban,1,post,38.555823524553404,42.60977152241257
2025-10-22,4,urban,1,post,31.13403427448182,22.10846953667278
2025-10-23,4,urban,1,post,31.13403427448182,27.260677561496628
2025-10-24,4,urban,1,post,32.73031034634321,31.33705229898393
2025-10-25,4,urban,1,post,34.40842924252776,52.19881612868063
2025-10-26,4,urban,1,post,33.72709669409507,39.20612201846349
2025-10-27,4,urban,1,post,31.13403427448182,24.789643615797793
2025-10-28,4,urban,1,post,31.13403427448182,35.68496820812907
2025-10-29,4,urban,1,post,31.13403427448182,23.7613779145257
2025-10-30,4,urban,1,post,31.13403427448182,40.20777940393083
2025-10-31,4,urban,1,post,32.73031034634321,30.978621987083066
2025-11-01,4,urban,1,post,34.40842924252776,35.120852622854194
2025-11-02,4,urban,1,post,33.72709669409507,45.72666528304874
2025-11-03,4,urban,1,post,31.13403427448182,25.030362048443855
2025-11-04,4,urban,1,post,31.13403427448182,24.485929503973537
2025-10-22,5,urban,1,post,26.34525528869401,24.38063188072673
2025-10-23,5,urban,1,post,26.34525528869401,33.723154452972096
2025-10-24,5,urban,1,post,27.696005411651594,21.256010275767906
2025-10-25,5,urban,1,post,29.11600997434327,17.18570248659777
2025-10-26,5,urban,1,post,28.53947434883753,27.12015383125477
2025-10-27,5,urban,1,post,26.34525528869401,30.59562628757435
2025-10-28,5,urban,1,post,26.34525528869401,34.83286218756972
2025-10-29,5,urban,1,post,26.34525528869401,24.97503271802363
2025-10-30,5,urban,1,post,26.34525528869401,25.23478968649122
2025-10-31,5,urban,1,post,27.696005411651594,36.28081371822636
2025-11-01,5,urban,1,post,29.11600997434327,20.83346456225674
2025-11-02,5,urban,1,post,28.53947434883753,27.46204177098749
2025-11-03,5,urban,1,post,26.34525528869401,28.46267799299101
2025-11-04,5,urban,1,post,26.34525528869401,29.97466878782908
2025-10-22,6,urban,0,post,34.41082730114739,31.075195336457156
2025-10-23,6,urban,0,post,34.41082730114739,34.648674270918775
2025-10-24,6,urban,0,post,36.17510814408323,21.992594681346127
2025-10-25,6,urban,0,post,38.029845600151624,33.33878985310517
