Y,T,income_k,urbanicity,competitor,brand_awareness,p_T,p0,p1,tau_true,cate_hat,urb_bin
1,0,51.594630740346815,0.2689912932149158,1,0.0002811251319089214,0.2505316755321483,0.3705270412498482,0.4209618754493092,0.07037680649542827,-0.23273867096746242,1
1,0,59.85855120239952,0.332823100162601,1,0.24986332912414835,0.3085728089316628,0.5260212750298462,0.6032220617617194,0.104909797936805,-0.03371596375252206,2
1,1,55.59371615644068,0.5299639268744484,0,0.3356666450568331,0.5291673054958893,0.7875111406532214,0.8686610614944517,0.19306125353685055,0.2045537751025036,5
0,1,61.91970635240416,0.37545340402664396,1,0.49586265937873686,0.3580218320607764,0.6527696652060155,0.7386471282499864,0.13590427654187026,0.20996920746197045,3
0,1,53.16633409028348,0.18684974848227404,1,0.0,0.23299125097379342,0.34622596256094407,0.3866092298681261,0.0580274622723411,-0.12479823169678758,0
1,1,59.1664362222481,0.24452038889101138,0,0.528602155972594,0.47373514571178355,0.7801390924305291,0.855089761424592,0.1695382739309111,-0.15709232281057128,1
1,1,64.43009659504345,0.7635226818276588,0,0.6207199232030067,0.6559718871755691,0.9056744998823625,0.9539871539182868,0.2566003945944495,-0.007335554802796462,8
1,0,53.10644591827715,0.4195392458660981,1,0.7802568510909285,0.40259816448220004,0.7534597231447027,0.8361723654743594,0.17095657198900757,0.12452747075367177,4
1,0,84.2050831237536,0.192810289482705,0,0.4581532270522965,0.4741470325013319,0.7814001382704818,0.8504398476546752,0.1547368661276354,-0.05999660665576656,0
1,0,83.31044009038867,0.5654173313848567,1,0.4674751818572874,0.4343759665845953,0.7394526515610099,0.8216850792512054,0.16156011789345726,0.005894216884165471,6
1,0,45.3681703793756,0.5514201757428848,1,0.6275408391013946,0.40758022062683447,0.720227474269736,0.813359905315646,0.1754671102715722,0.07602097335458013,6
0,0,42.50548358274751,0.17901989056267478,1,0.23745776722133347,0.24579616346205643,0.4123482315662754,0.47191209035706955,0.08059876030653457,-0.040212432171565726,0
1,1,49.19966517015564,0.7584472169119019,0,0.42078545172834336,0.6045925014411213,0.8497468226681809,0.9198384152764674,0.23584562770961964,0.36463059452553526,8
0,0,33.78472848310451,0.3501379158305813,0,0.3633724407830724,0.43658746576444774,0.6881066623119952,0.7854739958990855,0.16885793145289443,0.3160109922814289,3
1,0,57.16994060833495,0.5974650410630572,0,0.49658480969794644,0.5781387603791445,0.8478281086195678,0.9149400216942787,0.2192782371292532,0.10486213798118593,6
1,1,45.12090865565495,0.5294958533508353,0,0.587654565525558,0.5524768216128989,0.8372121175031305,0.9082288952425654,0.2181898345551811,0.3336828857334059,5
1,1,22.186628495460113,0.6201142550144124,0,0.726985116173138,0.5470336180847306,0.8318000257844982,0.9117816389307424,0.2457156498694757,-0.015225408223915604,6
1,0,60.19593264019841,0.6482260877687132,0,0.2925820828665114,0.5661239991604785,0.8111576297025711,0.88865010421688,0.2064921214519581,-0.10632560127001223,7
1,0,51.45286194984331,0.10537873627737421,1,0.3371298650297094,0.2515241255231477,0.4574286983103739,0.5169587185094731,0.07951979694457706,-0.14739864313108308,0
1,1,32.48942561332502,0.48842766962899603,0,0.42106291749257274,0.4866030261294531,0.7463243025894645,0.8409367978470652,0.19537044219360666,0.29400758847213027,5
1,1,31.751876255229813,0.734475091055446,0,0.537720275361122,0.5814314904944237,0.8381300742662011,0.9149951224455982,0.2439432911944291,0.02429819853207804,8
1,1,52.51558939376418,0.8511060683614362,0,1.0,0.7180500871934844,0.9504204088651815,0.9796939801856511,0.3076659102542154,0.07720029582218901,9
1,1,46.47823031456975,0.7739706373129609,1,0.27341196656154754,0.423598074292107,0.6584710073186381,0.7643716404535935,0.17343679225309888,0.31679567562987865,8
1,0,48.599540021371425,0.1851608192691574,0,0.30701114311209216,0.4047018805931266,0.6593793740698967,0.7457278247199702,0.13847523720158283,0.1286238893526327,0
0,1,39.451550710905856,0.5938994931225139,1,0.37105760295474444,0.370873943801325,0.6139145279122566,0.7175556550852357,0.15619068426385152,-0.0574545401804436,6
0,0,26.795311069329433,0.2447702434565839,1,0.16692660961734967,0.22621826149979812,0.3408652863852173,0.39910012506280806,0.08340819748022255,0.05084227327123156,1
1,0,54.980358951099475,0.36135754674857795,1,0.3255996735068207,0.32103763727347706,0.557815572164727,0.6416636387625624,0.11676359936296876,0.2394733345114215,3
1,0,38.167674589531245,0.6692905599002426,1,0.4406789883258254,0.4017933952053928,0.6642632997968756,0.7695435842943689,0.17446148281761892,0.02973737926135822,7
0,1,42.84261002577393,0.6642629222259767,1,0.884286262138497,0.47912445705871265,0.8238466602563354,0.8999648200448426,0.21806806454774624,-0.009245527635345363,7
0,1,26.888407310813026,0.6348671855518568,1,0.8722782015492154,0.43096119456832926,0.7680652635364501,0.8623316462831929,0.2124578979877001,-0.28989210524451314,7
1,1,39.34207827979776,0.8096199805128073,0,0.5968337616375893,0.6297770237583636,0.8799659251618366,0.9413367042804093,0.26112637324068,0.21675163738666958,9
1,1,30.382747530643268,0.6031131718173318,1,0.16423697930609982,0.3246190417026637,0.487158144741345,0.5888693513308532,0.13689067370320973,0.017982715867585375,6
0,0,51.5530357271864,0.22275626508566104,1,0.0,0.2395045829624902,0.35427530313548067,0.3988980641905245,0.06341343976284916,-0.2240403439929544,1
1,0,46.03929636944299,0.34513013639617485,1,0.6626913027907905,0.3518690661312202,0.6700114246051994,0.7599403815657622,0.14803865073850528,-0.03189313192076615,2
1,1,45.5646584889102,0.3002875220715073,0,0.11753206743361044,0.4060183213345425,0.6114635681017296,0.7034659534408877,0.13679633505408714,0.05227719795359109,2
1,0,64.86251881355089,0.6203909408495801,0,0.5927958414016332,0.6097960529162266,0.880900026322253,0.9369082630070583,0.23233822526760034,0.02289641470797299,6
1,1,43.37122920401891,0.5841550808649029,0,0.9499930671548765,0.6224329583924316,0.9127829214791746,0.9583521530340897,0.2626225688452231,0.1894554219159803,6
1,1,37.172658280795325,0.5417270978208625,0,0.6497756722041124,0.550846016394064,0.8390978561422332,0.911350797194125,0.2262366318935406,0.1786070600405255,5
1,0,21.726081663630847,0.7157756564962365,1,0.3724477999244367,0.36297443932415124,0.5722844044080596,0.6931762857145072,0.17461112846687915,0.1407895620314792,8
1,1,38.200031741299895,0.26351592625577763,1,0.19725574584773284,0.2548501886957836,0.4100003427802675,0.4759672658197056,0.08925296352313992,0.09177359753115633,1
1,0,62.34221336164539,0.6258224508641821,0,0.40293161779688813,0.5791322662211156,0.8380233609065427,0.9077187364812072,0.21416652940931613,-0.09686774726921443,6
0,0,34.803846134832426,0.39883839299263557,0,0.40588081021584593,0.4610860281323541,0.722857399030435,0.8175627393963749,0.18041383997047994,0.43095901505286455,3
1,0,34.615527483630736,0.8900773311484951,0,0.5009097439590111,0.6299254177863446,0.8656851899800032,0.934265863097545,0.2636025740681754,0.16086582274469308,9
0,0,45.16966716083726,0.4515316298288443,1,0.4327218162017123,0.34798177521852036,0.6088431813901203,0.7037997160211112,0.14100192609449788,0.521007548691309,4
1,1,22.89470051424658,0.7978061750522438,0,0.5870518393127035,0.583372583765526,0.8364360267154387,0.9173651571068773,0.25837611018910694,0.09911875140936066,8
1,0,55.37434383582425,0.39389950243971267,1,0.36539931259743946,0.3363512674840463,0.5883231908819744,0.6756632369313441,0.12562485662570083,0.17784757534521622,3
0,1,56.834928069644526,0.5412600060967465,0,0.6534595391880365,0.5846068504494422,0.8712669818431853,0.9303327955848559,0.22653495483331565,-0.0284306928110456,5
1,0,42.889359124627866,0.19874163546449553,1,0.5711082972577075,0.29328080120165784,0.5698604074858981,0.6529536647098255,0.11692207504544508,-0.19670135116908305,1
1,0,71.78977853454768,0.2178064383699796,1,0.6079390794381523,0.3392383161773548,0.6649083787059294,0.7418564403765959,0.12346487369931217,-0.19660780782170284,1
1,0,51.52938384403572,0.1235276635459604,0,0.0,0.3446687575154438,0.5126430089778694,0.5856885715895008,0.09852914953189407,-0.1988134490284612,0
1,1,55.50869762629407,0.04993967359974639,0,0.1656895837894095,0.35276569723837015,0.5702998400545672,0.6445698211269296,0.10405990941890292,-0.047936897569080095,0
1,0,69.95513949895702,0.3240793162240919,1,0.5151927048259617,0.3547320564856601,0.6597495538584358,0.7412684591014504,0.13013116791620996,-8.403054425942802e-05,2
1,0,49.14721032906537,0.27364300387477447,1,0.1921657380592517,0.2723822246805451,0.44849704259264334,0.5160055195199509,0.09026302438714134,-0.11195558570139641,1
1,0,25.319040126306582,0.19760701283372437,0,0.3074149720754619,0.35930534743198533,0.5716757557030645,0.6703656121129238,0.14038254913260484,0.21646659950999825,0
1,0,47.089385955450595,0.2498234220095652,0,0.0,0.3752563803233088,0.5463574075900315,0.6314364725475022,0.11747351330143478,-0.16805261063054616,1
1,1,31.26467730607642,0.579638746933712,1,0.7514308903799545,0.40667902756616187,0.7285991990924999,0.8268970633370832,0.19208890107805224,0.12569552024766806,6
1,1,47.39886516877602,0.5043945432142842,1,0.4532063944462122,0.37011289032347494,0.6427964438347403,0.7389390931030185,0.15097982092676387,0.156936422774682,5
0,0,44.55816361134117,0.22730641986149025,0,0.30699249682945495,0.4110178663622302,0.6618665599643448,0.7513843157157671,0.14479521266216905,0.20914611141454165,1
0,0,57.511753918839624,0.3918513717939318,0,0.295769869616603,0.48134315554711504,0.7410352856501536,0.8258391188626455,0.16835469273075007,0.23388267454206657,3
0,0,57.85094144719544,0.33298400894121777,1,0.42965717331869085,0.3312708794168658,0.6005076493080097,0.6848866031939321,0.12291331867305175,0.28058084845250736,2
1,1,34.809745060801504,0.7375011042392259,1,0.693497609039083,0.45552930767184696,0.7657534000497707,0.8598940858064804,0.20997492653979222,-0.05321570014573607,8
1,0,109.17156680414173,0.5161982399418145,1,0.6241923322806187,0.46500489738401324,0.8043324997645634,0.872488493336493,0.16984896921933404,-0.020095947144034843,5
1,0,78.72301898400251,0.3580192531363317,0,0.03157867562860989,0.45348818401798235,0.6711590309425971,0.754732535914665,0.13686075553331073,0.011952617282447564,3
0,0,27.681117988242438,0.4200653629668954,0,0.40938682897754103,0.4502081545338477,0.7025446124263289,0.8039693481784043,0.1839484873427884,0.3268984248306436,4
1,0,104.40294813426142,0.6069481012341351,0,0.2610635684633632,0.5912791127364116,0.8414813132969613,0.9055726747343809,0.19714857203145658,0.05460090987776689,6
1,1,68.1648385681178,0.30106508015104366,0,0.47143686096653514,0.49398504710754726,0.791392786409545,0.8641566451564315,0.1723034481193101,0.039873352964608255,2
0,1,27.102219580374843,0.571518139400415,1,0.6856934767720214,0.38322144185551,0.6838009279143121,0.7898773130507801,0.18429706858726438,-0.22256559835359735,6
1,1,36.77846181148349,0.12597069712702594,0,0.5988027663742186,0.40996432100620184,0.7170242513729963,0.8031463049145435,0.15877588120647573,0.022677441426763756,0
0,0,61.96343996874978,0.17223894924461144,1,0.46450881163172164,0.29652196463897623,0.567191348389692,0.6404369596387258,0.10228672354986389,0.1144250697057006,0
1,1,25.398672637219228,0.611501294888288,0,0.9459655587234068,0.5893022152405497,0.887035169589383,0.9458216863030892,0.2663217501055839,-0.009586237667240871,6
1,1,47.5372443428436,0.432379531383182,0,0.5131899582663176,0.5138491037680134,0.8004675826443033,0.878440796246065,0.19617592553410906,0.07360774510976298,4
1,0,33.41094326704134,0.7146958661378744,1,0.6994621331920956,0.4459984733479207,0.7570191160972831,0.8529411256135938,0.20715059323989077,-0.0064553317237031616,8
1,0,56.172737608937524,0.7317523639146688,0,0.4400852200749465,0.6095056115570825,0.8589796309592309,0.9247115418753616,0.233771376594695,0.0794378152852413,8
1,1,23.950225884446027,0.5669217008288758,0,0.535006669319455,0.5055537274165489,0.7718842114784271,0.8669894056541155,0.2185389220562769,0.10844131911102683,6
1,1,44.64945445740098,0.4309173240901834,0,0.2580374244545989,0.46759212026131636,0.7089208381770047,0.8024174681988808,0.1704413410589874,0.352575713915384,4
1,0,43.341768107968115,0.036597565516238814,0,0.20178957563405134,0.33624935798013117,0.5447766358118988,0.621658442801,0.10566859239084096,0.05902326016986892,0
1,1,41.60544160941209,0.49705583383468877,0,0.4539950573769669,0.5144112847183642,0.7857867505051548,0.8698447837037735,0.1999578808129,0.24130999229743322,5
1,0,37.938426406163124,0.3277873587264933,1,0.4670355054186752,0.30572504361428343,0.553277883843789,0.6437180948750869,0.12587165435084152,-0.07565487351091238,2
1,1,38.51191827155506,0.23213809278947325,0,0.2972404672943845,0.39975626757338584,0.6396442986732555,0.7325217772197959,0.14454476064785943,0.2402192193905487,1
1,1,43.633382820647604,0.09114180125691253,0,0.24181055755133565,0.35836268925772463,0.5835746626258029,0.666194280385353,0.11785232594367046,0.2412803106901889,0
1,0,27.36347816648782,0.3599908571078504,1,0.2721877950722116,0.26732723344670717,0.42933859931267704,0.5122730510746367,0.11121740807339872,0.10753841762747135,3
1,0,60.167862678420605,0.30711503897384784,1,0.3767708690393447,0.31933355080941767,0.5737439863055703,0.6543862997284537,0.11374434275001165,0.08654577526771101,2
1,1,47.54013907155933,0.4453126198986026,1,0.30407220105152577,0.3314019789403006,0.5578013115708497,0.6488198740993422,0.12720411308994295,0.21947136270847156,4
1,1,41.00209317782821,0.7648507535241795,0,1.0,0.678133489245312,0.9355623680051508,0.972337703865789,0.29472761302862693,0.11011947678373779,8
1,0,45.09123712436104,0.0416546554401851,0,0.03830509048951239,0.3174430034024441,0.47917303366745234,0.546584508203334,0.090078707364979,-0.15142943072074855,0
1,0,25.59605064216288,0.4903023541828334,1,0.21358119910419204,0.2889884522923364,0.4416082821722194,0.5349610934028931,0.12490347303784421,0.04712487383615094,5
1,1,35.94612103816586,0.7902934233989536,1,0.40304619338576847,0.4288880843395724,0.6813832581615573,0.7902912507249241,0.18884863284841988,0.23106520296586863,8
0,0,40.76421209299106,0.3541453133610216,1,0.6398171292917221,0.34234202598791064,0.6473866359426526,0.7405601657988412,0.14710350993332544,0.08459790797517974,3
1,1,24.35281955981661,0.6857128605755609,0,0.5734790155545243,0.5508795754875556,0.8140312489825782,0.8999829000462604,0.24020483064178655,-0.028504110090503243,7
0,0,111.45026568363913,0.5281624846573446,1,0.5287262071327653,0.45527405742599747,0.7811016735688106,0.8530077722630748,0.16209699341187822,-0.1339393140112225,5
1,0,53.13878742155032,0.7308853737348261,1,0.6424046897383583,0.4789727729854874,0.7918974270896132,0.8752306479623794,0.20387327503405975,-0.04987799202138965,8
0,0,44.733449415761804,0.40026695167974424,0,0.3216840789103716,0.46811564811855005,0.723094712603843,0.8140418365181217,0.17220845064299878,0.41278426339817664,3
1,0,33.18495024235702,0.7360652438976234,1,0.7022181988471602,0.45266540483937856,0.7630272345903643,0.8583002166640923,0.21063160646935958,0.027526826354430378,8
0,1,37.52714788479251,0.6694875021971506,1,0.6715121017993911,0.43648777028904734,0.7480033768647525,0.842999160786909,0.1975743355095117,-0.2494687762302904,7
0,1,30.55275736347322,0.15626693184717186,1,0.024610338298389156,0.19906263340526842,0.2749546499439056,0.30961393416958827,0.055901073606914695,-0.3340092193177573,0
1,1,25.60188723937004,0.3869137066590882,0,0.4158494508035545,0.43459818380770177,0.6844933592262551,0.7880757334536507,0.17962200107921866,0.2894590220654657,3
0,1,42.8551511622304,0.36158684113065287,1,0.4519829928116865,0.32135394727062505,0.5770427294900842,0.6679558499019624,0.12943632545076658,0.1274250894181801,3
1,1,50.87522787706278,0.5652900106795667,0,0.710920633439607,0.5923767937170148,0.8792362876659875,0.9366048743351763,0.23588556494589574,0.2228592635280746,6
1,1,65.05361346680651,0.4518489948156788,1,0.5517638523715812,0.3930289640618935,0.7060083041162503,0.791656047352104,0.15295373445950994,0.05127290668026063,4
0,1,31.569131993811723,0.6290171579497269,0,0.8839915878521614,0.6019107645892081,0.8914867684112487,0.947562637307151,0.2627517324776752,-0.1780491799536904,7
0,1,23.931143037062718,0.028187590648553865,0,0.527478418428901,0.3379513736718884,0.5979308298219664,0.6916359953385545,0.13697598044017317,-0.2155448588624379,0
1,0,31.771819197386865,0.24175260416650135,0,0.4998874662085462,0.4192034195619302,0.697954062389639,0.7918856121309503,0.1662516372458298,-0.14553516694903967,1
1,1,44.11881228008628,0.07195543176284974,0,0.5181287168419002,0.39492604642417833,0.6926838360176536,0.7756536728703536,0.1426061864486175,-0.1283313194437603,0
1,0,36.85813241395973,0.7024516569885837,0,0.8552480779065623,0.6314867280440656,0.905284345548818,0.9556401845959122,0.2708925563389438,-0.03965351805057682,7
1,1,63.649426186918554,0.4188704665370022,0,0.31616210923650223,0.5013554322860583,0.7666394056572741,0.8471954830342537,0.17444678090420057,0.026559800796075228,4
1,0,36.259750947795006,0.8774975343888436,1,0.5884906634347825,0.4866772624563138,0.773810610228218,0.8689122946044139,0.22047369650180482,0.06656265016388851,9
1,1,52.973438730619236,0.3575409990952194,0,0.20729024440366528,0.449792313936691,0.6881121827081489,0.7780586657943906,0.15436017430464943,0.16983455578497353,3
1,0,56.67613251482227,0.3729059716035397,0,0.30581973045002653,0.4757281386328005,0.737351171517465,0.8222695209976747,0.1665178687855336,0.1946162417941344,3
1,1,77.27346368399371,0.968168193956265,0,0.7019304956529407,0.7344818131654557,0.9439663198989147,0.9761164599712282,0.2954182786587338,0.019900910241322345,9
1,1,51.82411880489097,0.1505118268771077,0,0.4495596560316473,0.4210476965537255,0.7117069032234504,0.7935218914296954,0.1475327396347309,0.012563252562618032,0
1,0,23.04543146373677,0.4824097832342285,0,0.15370131747083177,0.4152464875197422,0.5945380240684355,0.7080541787820814,0.16773159923221748,0.12931908371426498,4
1,1,35.785893834148474,0.3390251576835977,1,0.0,0.24538270205931995,0.3441329602125894,0.40074337491353657,0.08085377365253965,-0.12381951042038553,2
1,0,32.62082263654444,0.9676568137489898,0,0.741873609047914,0.6827466068783259,0.9151208929822552,0.963590470984785,0.29933588296713987,0.04128268026076598,9
1,0,53.09657729231104,0.487444517048839,0,0.7235052782855538,0.5734368134233165,0.8717748801358361,0.9304191225472361,0.22546720538588122,0.026290928182528983,5
1,1,66.30516471431314,0.3733431536416234,1,0.33724457476741043,0.3393303903021831,0.5947448547552125,0.677606400770864,0.11972593052298455,-0.005526206218197549,3
1,0,34.37892363519092,0.32789444177979027,1,0.14074041034271506,0.2572329500651865,0.3935630734731733,0.46192764794453933,0.09325820730124004,0.04321942890940933,2
1,0,64.9925156351038,0.6360925522542459,0,0.8136480247208296,0.6476074966432257,0.9185845238360312,0.9605928964208615,0.25677868531021986,-0.0062766993097445045,7
0,0,114.92777979721855,0.14257850243280723,0,0.25043285962287565,0.4498674332274966,0.7332606481998882,0.8006751562468615,0.12643006132720866,0.3709322082983916,0
1,1,50.508708991903106,0.9809247279195185,1,0.7938754610024238,0.5784928609825183,0.8758441342124953,0.9383835075927582,0.2565262552881702,0.20918414431922483,9
1,0,43.80314451254852,0.3361450248076983,1,0.4102264697763078,0.31005873210388407,0.5524188164941187,0.6398658051157659,0.12144440069878552,0.1183645454731842,2
1,0,45.480920304493246,0.400212768804321,0,0.6506177876054012,0.521995882545482,0.8266124804021009,0.8981730539940571,0.20509369408118827,-0.040604873486808635,3
1,1,54.13001287881803,0.8754152952359807,1,1.0,0.5831249355240113,0.9009617105041136,0.9522065377227621,0.2613122942853971,0.14197988866034394,9
1,0,43.23950744805026,0.6744317614568927,0,0.6083670459319424,0.5976848647004994,0.8660830630886348,0.9303945252376113,0.24200146881172813,0.12695368584430822,7
1,1,94.828943338569,0.16585788894241205,1,0.2863260116988559,0.2994432490656886,0.5486997326913771,0.6096764298305238,0.0835112845112474,-0.0015144421309202794,0
1,0,51.09376739085027,0.7844631749141787,1,0.889340580682171,0.5324298444105093,0.8626770935912391,0.9274064547870414,0.23660353430534392,0.13337482481338503,8
1,0,35.64319406526167,0.6183315264408699,0,0.5348544578281659,0.5535806597177325,0.8226448336463645,0.901417589401595,0.22623517474894705,0.11078856455045771,6
1,0,37.512818582604666,0.30471226627509995,1,0.7295180530860204,0.3350706512042902,0.6558852149030162,0.7485674315801596,0.14865864524986702,-0.04280409993667511,2
1,0,26.195629663248333,0.8663040989957225,1,0.8971468018829102,0.5064675704889658,0.8283070121769486,0.9107361657085286,0.24966029503764942,-0.016026902764513573,9
1,0,28.37143188875793,0.1532535730783566,0,0.0,0.310994492801239,0.4346534132240011,0.5115164875815301,0.10298803596175349,-0.15750836690837344,0
1,1,49.04499680335597,0.59040007583389,1,0.6940562228491696,0.4362053902995178,0.7632433723565388,0.849979607499775,0.18796563366000046,0.058926985589873304,6
1,1,39.826094525045384,0.7813622088911408,0,0.5687179553657273,0.6179861456836717,0.8706196897153035,0.9351528734828798,0.25407612687024383,0.2538510008131869,8
1,0,67.51768670387177,0.4697495630706339,0,0.6440711187330079,0.5742685807334568,0.8689134933518605,0.9266269768698445,0.21486954633389588,-0.1889492918508101,4
1,1,41.31306674078058,0.562959413548296,0,0.4346877898417861,0.5318080758867655,0.795692150608578,0.8790348989114861,0.207912691016423,0.3412375248288755,6
1,0,57.822178869003196,0.47940543424487586,0,0.6455974662742668,0.5653783829649212,0.8600381715620056,0.9216528273522391,0.21647056176415808,-0.1122333587648513,4
1,0,45.40814399212654,0.594322366303876,0,0.44365294898273666,0.5507077453431616,0.8144930792128595,0.8928333351265001,0.21351364984385507,0.2330074591958169,6
0,0,57.873772825886576,0.25618178451338747,0,0.33976868688446793,0.44567729487290736,0.7172405814114448,0.8002771272365364,0.1524041363654549,0.3437663820785599,1
0,0,56.693251405921664,0.18299512218697858,1,0.40934309522398554,0.2862028264241548,0.5334259115225518,0.6056477728595243,0.09838357785044534,0.06128862335718338,0
1,1,57.59486815073494,0.8011524838092084,1,0.8056261610253143,0.5339510579852015,0.8561797266752817,0.9224508640629038,0.2307354886739127,0.1498726874836629,9
1,1,75.84587650971312,0.7202469105918565,0,0.7170200343397738,0.6690370120329024,0.9218842831054899,0.9625812136074102,0.2597390400227559,0.04852097185281479,8
0,1,39.25208345620601,0.42019217254653357,1,0.4935994205202068,0.3375995067666091,0.6036674727744642,0.7001340413954548,0.1423887679340007,-0.007058706631399403,4
1,1,34.678953384194806,0.4888201312053893,0,0.3155500086018883,0.4750814663193148,0.7168520651741843,0.8151057858449038,0.18487802054099722,0.28573136716597747,5
1,1,57.43811021351776,0.15809353043260516,0,0.24103625452426955,0.39907719461777713,0.6459834837079004,0.7280761010478044,0.12781765501731773,0.38849560239398784,0
0,0,33.90340911625146,0.2818594415714795,0,0.27103562362825523,0.4012178643728367,0.6282607521407044,0.7256991552467728,0.14938247859854747,0.4186703811502173,2
1,1,60.13588749645415,0.25423514870255287,0,0.6063785409917699,0.4905652016673218,0.8070256498503003,0.8773011727270418,0.17877312640455995,-0.05518058356212863,1
0,1,24.801605631659594,0.5984145750542609,1,0.6246234662946482,0.37544187287802616,0.6566699127629694,0.7676631438043356,0.18222453288760396,-0.23510401556301846,6
0,1,48.96705395423423,0.24107704270469255,1,0.16805055084152692,0.2609835366100973,0.42526298083332675,0.48692673342744586,0.08296661148985657,-0.22634303545564116,1
1,1,47.484454755407846,0.546639898640171,1,0.5692013360851026,0.4006291311231557,0.7028201856251927,0.7969778890487594,0.1689161184045359,0.09789509601938762,6
0,1,48.30692720836226,0.09196096426354447,1,0.20926454395738261,0.22975453130698179,0.3872616630109172,0.43421469275457275,0.06472059903526993,-0.19452020595755154,0
1,1,55.184750551189424,0.7612077266481396,1,0.8415268474403182,0.5235280357803741,0.8535814803009304,0.9204131260941544,0.22833384374125276,0.16256245117127444,8
0,0,60.44057251092238,0.15671755968603562,1,0.2103666518233294,0.25838173185483415,0.4439201188439572,0.4995913941067851,0.07454429913523827,-0.02458154515813843,0
0,0,37.563334982507605,0.32635988429059215,1,0.0,0.24525316885978968,0.34641319014239497,0.4017974841647413,0.07895398264358883,-0.07826448066865443,2
1,1,31.971381524858383,0.992216218089487,0,0.47327009975146017,0.650108847952228,0.8720397358230285,0.9397772980351901,0.27615944268856907,0.1395104097458365,9
1,0,51.14746962676197,0.6060537484343215,0,0.7448600326788686,0.6104980629045808,0.8919346272080869,0.9451550404657804,0.2453940655330351,0.15092708143922295,6
0,0,38.28349479680926,0.31929511817284656,1,0.3362868201717406,0.28662474126771886,0.4928180610889917,0.5758693133968117,0.11152294974310104,0.15246210431798368,2
1,0,35.245283658259915,0.5160624870468369,1,0.3530309325083212,0.3372183017480759,0.5614252667776949,0.662641027244445,0.14271246630785764,-0.1623219372279341,5
1,1,31.62041862441936,0.5713772975833297,1,0.7201281389651029,0.40018383891546694,0.7161773862857289,0.815888577140534,0.18771940853400973,0.057424390706414696,6
0,0,52.91363210690533,0.3263295002476048,1,0.46404302668705966,0.3279436743296865,0.6001207598015849,0.6861173489446672,0.12535372770584668,0.1780871743478768,2
1,1,24.252591548145972,0.6272535338429205,0,0.6192086186533785,0.5392551580689846,0.8128399208780621,0.8981281010189025,0.23600889194177593,-0.06320176434636826,7
1,0,56.831045826530236,0.1667313594805384,1,0.30083652779054754,0.268276783055703,0.4789256040089461,0.5426293838490726,0.08509335670113552,-0.11776537313557739,0
1,1,66.86661925145754,0.7245827568160096,1,0.703340907580667,0.5050765672127954,0.8284252667335096,0.9003906068915383,0.20902150428046817,0.11008868373976177,8
1,1,41.72117552102861,0.41799236284121505,0,0.4631842247003665,0.4908084961921431,0.7684047599416802,0.8540065696065392,0.1890172768962189,0.17818997299261774,4
1,0,24.78831877834525,0.2587251629454003,0,0.40845218198064837,0.3912015665607698,0.6340254237760004,0.736622496115765,0.1596539926398749,0.21078703841338453,1
0,0,75.01675579638056,0.8049144250536768,0,0.7004893545770724,0.6895700952888641,0.9281677788931177,0.9667934482255941,0.27078609921575875,0.0647557861424829,9
1,0,54.1606296906462,0.2095075514867473,0,0.2646268070512299,0.41406038445160154,0.6650235300002965,0.7501530221179638,0.13788881342813508,0.30411747630624886,1
1,1,32.98391082347181,0.5487723966962053,0,0.2103209571091592,0.47342490235427503,0.6898350488450603,0.7940302292521884,0.1833479552153467,0.24498854305122647,6
0,1,51.80991399766525,0.3006617395606568,1,0.2659135265803849,0.29236956580393364,0.4995464675511595,0.575238697428815,0.101690613592137,0.12846678397632838,2
1,0,47.31685485740945,0.265674160991582,1,0.2616734172726025,0.27679213243337947,0.4709436090417072,0.5428195399675528,0.09601846587599755,-0.0939367898419341,1
1,1,94.5741208023227,0.8001089427689809,0,0.7612584654979926,0.7119731716406862,0.9426790109997604,0.9741306242575642,0.2761421879651464,0.030898221379348723,9
1,1,108.66549488916776,0.6462091906223539,1,0.8070596918726384,0.5353789388547149,0.8738002481749837,0.9281023114676585,0.20763734778061693,0.0454798819534854,7
1,0,49.68499342694774,0.15053643691871432,0,0.21563125095514052,0.38186363459712835,0.6123883428709919,0.6963112532172999,0.1241435906333212,0.18524543431089335,0
1,1,32.284829316916166,0.7538470574283711,1,0.7177103804521452,0.4585873276392744,0.7698399561877508,0.8643561301636472,0.2148480966594702,0.08102847000361557,8
1,1,57.615837287142575,0.8755658272220762,1,0.622353023737005,0.5284901773814161,0.8271929995167183,0.9034860578603542,0.22357017645701194,0.06710752424903477,9
0,0,41.14170636592519,0.53825687492353,0,0.5545466645047102,0.5426870119688587,0.8228508209652262,0.8988364262090256,0.21619319768900053,0.37186220665241654,5
1,0,53.09085856364636,0.8150702622505542,0,0.4191134103778316,0.627241981675196,0.865321701566415,0.9303920990040682,0.2441718803753663,0.3141931598787393,9
1,1,61.44809057516538,0.785668465005905,0,0.7538338483042436,0.6778196741752096,0.924583639471969,0.9653107505452589,0.2732336545813101,0.06813266770706239,8
1,0,43.736781862324165,0.4794028373705996,1,0.6273790442930227,0.3827286974193378,0.6932377930434973,0.7873868212504148,0.1646483300348922,0.15722513807559602,4
0,0,29.270649030040566,0.029772119305439812,1,0.4254065947174873,0.21227184930065393,0.3861182178554313,0.4421010556978566,0.0770064773675647,0.005145292783096611,0
